eventSequence,eventType,levelId,playerId,position,reason,sessionId,timestamp,viewBeforeEvent
1,Shift,Level3,f4457721-2c75-4330-86f6-93134fe3ba4c,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,c1fb53fd-286b-4a8a-b6df-7ef53c30e145,1744608175349,Platformer
3,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 2.2000064849853516, 'y': -1.0, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608206447,Platformer
4,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 6.0, 'y': 2.384185791015625e-06, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608215281,TopDown
5,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 2.30000638961792, 'y': -1.0, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608219947,Platformer
6,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 4.0, 'y': 4.148483640165068e-06, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608221082,TopDown
7,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 2.30000638961792, 'y': -1.0, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608221814,Platformer
8,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 3.999948740005493, 'y': 1.9999909400939941, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608230781,TopDown
9,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 2.30000638961792, 'y': -1.0, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608237714,Platformer
10,Shift,Level3,18f522e2-6ed8-4a4b-9855-1f7c313eb813,"{'x': 8.999948501586914, 'y': -6.000009059906006, 'z': -0.5}",N/A,23191d64-2e49-40f2-b895-f25e1e3093a6,1744608245481,TopDown
-1,Start,Level0,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,1ee98230-dc71-472f-83ab-e40ee59dc247,1744609567745,Platformer
-1,Lose,Level0,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': -8.999998092651367, 'y': -16.52067756652832, 'z': -0.5}",KillZone,1ee98230-dc71-472f-83ab-e40ee59dc247,1744609573745,N/A
-1,Start,Level0,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,b95d2293-23e7-4ef8-a541-81b6ea396853,1744609575100,Platformer
-1,Win,Level0,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,b95d2293-23e7-4ef8-a541-81b6ea396853,1744609583082,N/A
-1,Start,Level1,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,af861ddb-067b-4d79-9c79-32f8a9c7349d,1744609584758,TopDown
-1,Lose,Level1,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': 0.49999985098838806, 'y': -4.499999523162842, 'z': -0.5}",Pit,af861ddb-067b-4d79-9c79-32f8a9c7349d,1744609588051,N/A
-1,Start,Level1,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,3fc98aab-42b5-4294-b85c-4d6e66bd8a4a,1744609589093,TopDown
-1,Win,Level1,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': -16.502925872802734, 'y': -14.5, 'z': -0.5}",N/A,3fc98aab-42b5-4294-b85c-4d6e66bd8a4a,1744609603358,N/A
-1,Start,Level2,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,b76fc727-4e82-40f6-9da2-40cc98c6b2b2,1744609604269,Platformer
1,Shift,Level2,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': 11.099960327148438, 'y': -11.0, 'z': -0.5}",N/A,b76fc727-4e82-40f6-9da2-40cc98c6b2b2,1744609611628,Platformer
2,Shift,Level2,f8b57d03-1365-477c-99ad-235a2c9b5b84,"{'x': 5.999998569488525, 'y': -8.000017166137695, 'z': -0.5}",N/A,b76fc727-4e82-40f6-9da2-40cc98c6b2b2,1744609619233,TopDown
-1,Lose,Level3,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 9.499975204467773, 'y': -10.672063827514648, 'z': -0.5}",MovingCylinder,76a19fd6-3c78-4e79-939e-c66e844ba250,1744609997542,N/A
-1,Start,Level3,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,b2f0069b-83ac-4f1d-a029-769f892a9d40,1744610000329,Platformer
-1,Lose,Level3,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 11.199981689453125, 'y': -9.67330265045166, 'z': -0.5}",MovingCylinder,b2f0069b-83ac-4f1d-a029-769f892a9d40,1744610006176,N/A
-1,Start,Level3,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,2276eb56-0fef-4197-ac3c-5506e219a27e,1744610007271,Platformer
-1,Lose,Level3,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 10.399978637695312, 'y': -9.58140754699707, 'z': -0.5}",MovingCylinder,2276eb56-0fef-4197-ac3c-5506e219a27e,1744610016934,N/A
-1,Start,Level3,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,b712e290-a848-4d92-8b5f-8611a9cfe21f,1744610018287,Platformer
-1,Start,Level0,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,06c1d0ed-35c2-4ddc-84f7-100fa11d9dcf,1744610035719,Platformer
-1,Win,Level0,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,06c1d0ed-35c2-4ddc-84f7-100fa11d9dcf,1744610045522,N/A
-1,Start,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,bdd76385-b734-4ceb-836c-6e7992e24127,1744610047416,TopDown
-1,Start,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,9ca3908f-d275-4768-ac29-9fe655d5433a,1744610052099,TopDown
-1,Lose,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 0.4999975860118866, 'y': -4.500000476837158, 'z': -0.5}",Pit,9ca3908f-d275-4768-ac29-9fe655d5433a,1744610079921,N/A
-1,Start,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,84ef4ee0-4cf0-494c-b36f-fe4f13939864,1744610081954,TopDown
-1,Lose,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': 0.49999985098838806, 'y': -4.499999523162842, 'z': -0.5}",Pit,84ef4ee0-4cf0-494c-b36f-fe4f13939864,1744610090379,N/A
-1,Start,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,07ce2a2f-6207-4040-8cda-4582336983d9,1744610091633,TopDown
-1,Lose,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -0.5, 'y': -11.5, 'z': -0.5}",Pit,07ce2a2f-6207-4040-8cda-4582336983d9,1744610114938,N/A
-1,Start,Level1,312b85d0-6b8a-4f8b-b8c8-d2d2a3f8b2d9,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,d4106eb9-6d97-4e09-8a29-964cb56a4b15,1744610116440,TopDown
-1,Start,Level0,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,3d5acb07-e781-412a-aac6-cbe0545a8fd4,1744750321603,Platformer
-1,Start,Level0,13c61a04-9a87-4fe1-9329-db9a9a818143,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,1f5c829f-fb02-4fae-ac6c-6196fbe76170,1744750355622,Platformer
-1,Win,Level0,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,3d5acb07-e781-412a-aac6-cbe0545a8fd4,1744750335419,N/A
-1,Start,Level1,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,22cd34c5-807e-4feb-a052-3250e2549185,1744750364178,TopDown
-1,Win,Level0,13c61a04-9a87-4fe1-9329-db9a9a818143,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,1f5c829f-fb02-4fae-ac6c-6196fbe76170,1744750367596,N/A
-1,Start,Level1,13c61a04-9a87-4fe1-9329-db9a9a818143,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,844d4d56-e824-4af6-9b95-fe4640ef2e5a,1744750368987,TopDown
-1,Lose,Level1,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 0.5000002980232239, 'y': -4.500000476837158, 'z': -0.5}",Pit,22cd34c5-807e-4feb-a052-3250e2549185,1744750394350,N/A
-1,Start,Level1,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,094ec305-3c4c-4430-9759-08e4d30481bc,1744750398797,TopDown
-1,Start,Level0,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,3296208f-566c-4dc1-8c1f-b324d6934897,1744750415825,Platformer
-1,Win,Level0,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,3296208f-566c-4dc1-8c1f-b324d6934897,1744750428153,N/A
-1,Start,Level1,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,deea3a41-1391-4a97-9447-d87e301c9ad3,1744750429739,TopDown
-1,Win,Level1,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': -16.50019073486328, 'y': -14.5, 'z': -0.5}",N/A,094ec305-3c4c-4430-9759-08e4d30481bc,1744750437167,N/A
-1,Start,Level2,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,3364f5a6-dc77-4ddd-b189-f945f7b4bc87,1744750438824,Platformer
-1,Win,Level1,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -16.500144958496094, 'y': -14.5, 'z': -0.5}",N/A,deea3a41-1391-4a97-9447-d87e301c9ad3,1744750454802,N/A
-1,Start,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750456201,Platformer
1,Shift,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 10.999959945678711, 'y': -11.0, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750470738,Platformer
-1,Lose,Level2,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 3.799952983856201, 'y': -16.525211334228516, 'z': -0.5}",KillZone,3364f5a6-dc77-4ddd-b189-f945f7b4bc87,1744750475500,N/A
-1,Start,Level2,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,9ba2e70c-229f-4cf3-854a-c87f43e9559b,1744750483755,Platformer
2,Shift,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 5.999998092651367, 'y': -11.000019073486328, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750486388,TopDown
3,Shift,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 6.799950122833252, 'y': -10.000019073486328, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750496897,Platformer
4,Shift,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 5.999998092651367, 'y': -13.000019073486328, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750505500,TopDown
5,Shift,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -3.9000442028045654, 'y': -14.0, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750513464,Platformer
1,Shift,Level2,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,9ba2e70c-229f-4cf3-854a-c87f43e9559b,1744750510400,Platformer
-1,Lose,Level2,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': -4.0, 'y': -7.0, 'z': -0.5}",Pit,9ba2e70c-229f-4cf3-854a-c87f43e9559b,1744750513866,N/A
-1,Win,Level2,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -3.000001907348633, 'y': -13.000019073486328, 'z': -0.5}",N/A,41f05bd4-428f-4893-9a60-8e96d2cd2abe,1744750515621,N/A
-1,Start,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750517099,Platformer
1,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750527063,Platformer
-1,Start,Level2,e567518f-2a1e-4d85-b766-12bcc0010d2e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,7277f499-4ef8-4a0f-b694-09116afa19f4,1744750529263,Platformer
2,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 15.0, 'y': -12.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750558029,TopDown
3,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 15.579998016357422, 'y': -6.642797470092773, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750609190,Platformer
4,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 15.0, 'y': -12.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750610014,TopDown
5,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 15.579998016357422, 'y': -8.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750611454,Platformer
6,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 14.0, 'y': -5.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750615023,TopDown
7,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 15.579998016357422, 'y': -8.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750616147,Platformer
8,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 0.9999167919158936, 'y': -1.0000100135803223, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750647016,TopDown
9,Shift,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -0.720055341720581, 'y': -5.0, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750651772,Platformer
-1,Win,Level3,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': -1.002577543258667, 'y': -4.000038146972656, 'z': -0.5}",N/A,560fe462-a550-4ee9-a53d-b20c91734321,1744750653663,N/A
-1,Start,Level4,11ed5377-4872-4c2b-9710-e721255a41ad,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,b9793fd0-5a1d-42cd-a149-961960ff5440,1744750657976,Platformer
-1,Start,Level0,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,6b0480a6-b578-46de-9a38-8adc08607991,1744750849780,Platformer
-1,Win,Level0,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,6b0480a6-b578-46de-9a38-8adc08607991,1744750859240,N/A
-1,Start,Level1,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,b4bd6531-dd13-447e-a45d-e4322923c3df,1744750861006,TopDown
-1,Start,Level0,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,ff63966d-3cc0-4cf6-9a94-eddd52888ed3,1744750865397,Platformer
-1,Lose,Level0,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -9.299999237060547, 'y': -16.509340286254883, 'z': -0.5}",KillZone,ff63966d-3cc0-4cf6-9a94-eddd52888ed3,1744750873926,N/A
-1,Start,Level0,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,e8a42539-2618-4ba8-9539-22afcfc88e81,1744750877850,Platformer
-1,Start,Level0,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,1f66e98a-909d-4a38-95ce-e2b8f8813823,1744750881493,Platformer
-1,Win,Level0,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,e8a42539-2618-4ba8-9539-22afcfc88e81,1744750887889,N/A
-1,Start,Level1,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,c5eb49d8-0908-4822-8d9a-ce449a06f280,1744750891684,TopDown
-1,Win,Level0,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,1f66e98a-909d-4a38-95ce-e2b8f8813823,1744750894769,N/A
-1,Start,Level1,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,9768f73a-6fa2-4908-a151-8488115a85de,1744750896093,TopDown
-1,Lose,Level1,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -0.4989352226257324, 'y': -11.499980926513672, 'z': -0.5}",Pit,b4bd6531-dd13-447e-a45d-e4322923c3df,1744750902695,N/A
-1,Start,Level1,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,99cd2a00-d66d-43b7-bb7a-e31b720a54ed,1744750907174,TopDown
-1,Lose,Level1,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 0.5008614659309387, 'y': -11.50000286102295, 'z': -0.5}",Pit,9768f73a-6fa2-4908-a151-8488115a85de,1744750912401,N/A
-1,Start,Level1,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,9b678e2d-6b09-4d48-aaac-057f2eb7ad62,1744750914290,TopDown
-1,Lose,Level1,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 0.49999961256980896, 'y': -4.500457763671875, 'z': -0.5}",Pit,9b678e2d-6b09-4d48-aaac-057f2eb7ad62,1744750918501,N/A
-1,Start,Level1,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,ae2a79aa-f7eb-4c3d-adf8-114d52265e3d,1744750919907,TopDown
-1,Win,Level1,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -16.504074096679688, 'y': -14.499956130981445, 'z': -0.5}",N/A,99cd2a00-d66d-43b7-bb7a-e31b720a54ed,1744750925130,N/A
-1,Start,Level2,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,21504f7b-7e44-4e4e-bbfd-9903ccdab4b6,1744750926352,Platformer
-1,Win,Level1,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -16.500171661376953, 'y': -14.5, 'z': -0.5}",N/A,c5eb49d8-0908-4822-8d9a-ce449a06f280,1744750933830,N/A
-1,Start,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,0e5fb11e-3366-4b99-bb17-172e7386b674,1744750936958,Platformer
1,Shift,Level2,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': 11.59996223449707, 'y': -11.0, 'z': -0.5}",N/A,21504f7b-7e44-4e4e-bbfd-9903ccdab4b6,1744750939312,Platformer
-1,Win,Level1,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -16.506052017211914, 'y': -14.499945640563965, 'z': -0.5}",N/A,ae2a79aa-f7eb-4c3d-adf8-114d52265e3d,1744750942902,N/A
-1,Start,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744750943941,Platformer
1,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744750947768,Platformer
1,Shift,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 10.399957656860352, 'y': -11.0, 'z': -0.5}",N/A,0e5fb11e-3366-4b99-bb17-172e7386b674,1744750961176,Platformer
2,Shift,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 2.9999890327453613, 'y': -12.000043869018555, 'z': -0.5}",N/A,0e5fb11e-3366-4b99-bb17-172e7386b674,1744750979399,TopDown
2,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 5.999983787536621, 'y': -10.000194549560547, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744750977585,TopDown
-1,Lose,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 2.399954319000244, 'y': -16.528949737548828, 'z': -0.5}",KillZone,0e5fb11e-3366-4b99-bb17-172e7386b674,1744750983699,N/A
-1,Start,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,bc173e99-b880-49a1-bcf9-16405f65730a,1744750984554,Platformer
3,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 10.499958038330078, 'y': -11.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744750988918,Platformer
2,Shift,Level2,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': 4.999995231628418, 'y': -11.000053405761719, 'z': -0.5}",N/A,21504f7b-7e44-4e4e-bbfd-9903ccdab4b6,1744750989662,TopDown
1,Shift,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 10.299982070922852, 'y': -11.0, 'z': -0.5}",N/A,bc173e99-b880-49a1-bcf9-16405f65730a,1744750995628,Platformer
4,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 5.999983787536621, 'y': -11.000057220458984, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751000368,TopDown
3,Shift,Level2,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -3.800044298171997, 'y': -14.0, 'z': -0.5}",N/A,21504f7b-7e44-4e4e-bbfd-9903ccdab4b6,1744751000971,Platformer
-1,Win,Level2,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': -3.000004768371582, 'y': -13.000053405761719, 'z': -0.5}",N/A,21504f7b-7e44-4e4e-bbfd-9903ccdab4b6,1744751004047,N/A
-1,Start,Level3,f7c00730-f1bb-4f7e-82ce-41523005e117,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,bf397112-9ea4-478e-aad3-a91dfadcacbb,1744751006195,Platformer
5,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -3.800044536590576, 'y': -14.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751009570,Platformer
6,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 5.999983787536621, 'y': -11.000057220458984, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751011269,TopDown
2,Shift,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -5.000012397766113, 'y': -14.0, 'z': -0.5}",N/A,bc173e99-b880-49a1-bcf9-16405f65730a,1744751011311,TopDown
7,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -3.500044822692871, 'y': -14.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751016835,Platformer
8,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 5.999983787536621, 'y': -11.000057220458984, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751019135,TopDown
9,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -1.5000461339950562, 'y': -14.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751020836,Platformer
10,Shift,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -4.000016689300537, 'y': -14.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751026569,TopDown
-1,Lose,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': -0.30002090334892273, 'y': -9.859413146972656, 'z': -0.5}",Pit,bc173e99-b880-49a1-bcf9-16405f65730a,1744751016434,N/A
-1,Start,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,37a2da5a-5412-4e39-a94b-4e17724a8391,1744751026196,Platformer
1,Shift,Level2,d4187c4b-fe5f-429a-a912-2446dba5b58e,"{'x': 10.999959945678711, 'y': -11.0, 'z': -0.5}",N/A,37a2da5a-5412-4e39-a94b-4e17724a8391,1744751031187,Platformer
-1,Win,Level2,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': -3.1000452041625977, 'y': -14.0, 'z': -0.5}",N/A,f9c2aeb8-6138-4408-8ab5-da32be18156d,1744751030687,N/A
-1,Start,Level3,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,1bb96493-dafa-4542-b0a6-82c7db383bc4,1744751032333,Platformer
1,Shift,Level3,047fa24b-a7c1-4cf7-b8da-828cffa292fb,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,1bb96493-dafa-4542-b0a6-82c7db383bc4,1744751037953,Platformer
